Date,Open,High,Low,Close,SMA,STD,Upper Band,Lower Band,Upper Band 2,Lower Band 2,RSI,H-L,H-PC,L-PC,TR,ATR,Buy Signal,Sell Signal
2012-12-03,2.2593328952789307,2.3333330154418945,2.233333110809326,2.308000087738037,,,,,,,,0.09999990463256836,,,0.09999990463256836,,False,False
2012-12-04,2.2720000743865967,2.319999933242798,2.2366669178009038,2.259999990463257,,,,,,,,0.08333301544189409,0.011999845504760742,0.07133316993713334,0.08333301544189409,,False,False
2012-12-05,2.254667043685913,2.2793331146240234,2.2386670112609863,2.24733304977417,,,,,,,,0.04066610336303711,0.0193331241607666,0.021332979202270508,0.04066610336303711,,False,False
2012-12-06,2.254667043685913,2.319999933242798,2.233333110809326,2.259999990463257,,,,,,,,0.08666682243347168,0.07266688346862793,0.01399993896484375,0.08666682243347168,,False,False
2012-12-07,2.2866671085357666,2.299333095550537,2.256666898727417,2.2780001163482666,,,,,,,,0.04266619682312012,0.03933310508728027,0.0033330917358398438,0.04266619682312012,,False,False
2012-12-10,2.295332908630371,2.319999933242798,2.2786669731140137,2.3046669960021973,,,,,,,,0.04133296012878418,0.04199981689453125,0.0006668567657470703,0.04199981689453125,,False,False
2012-12-11,2.3066670894622803,2.3666670322418213,2.297333002090454,2.351999998092652,,,,,,,,0.06933403015136719,0.06200003623962402,0.007333993911743164,0.06933403015136719,,False,False
2012-12-12,2.3473329544067383,2.386667013168335,2.3299999237060547,2.3506669998168945,,,,,,,,0.05666708946228027,0.03466701507568315,0.022000074386597124,0.05666708946228027,,False,False
2012-12-13,2.3506669998168945,2.353332996368408,2.183332920074463,2.2406671047210693,,,,,,,,0.1700000762939453,0.002665996551513672,0.16733407974243164,0.1700000762939453,,False,False
2012-12-14,2.252000093460083,2.293333053588867,2.239332914352417,2.253999948501587,,,,,,,,0.054000139236450195,0.05266594886779785,0.0013341903686523438,0.054000139236450195,,False,False
2012-12-17,2.251332998275757,2.299999952316284,2.25,2.293333053588867,,,,,,,,0.04999995231628418,0.046000003814697266,0.003999948501586914,0.04999995231628418,,False,False
2012-12-18,2.2839999198913574,2.338000059127808,2.2839999198913574,2.305999994277954,,,,,,,,0.05400013923645064,0.044667005538940874,0.009333133697509766,0.05400013923645064,,False,False
2012-12-19,2.316667079925537,2.3506669998168945,2.301332950592041,2.307332992553711,,,,,,,,0.049334049224853516,0.04466700553894043,0.004667043685913086,0.049334049224853516,,False,False
2012-12-20,2.3006670475006104,2.319333076477051,2.2699999809265137,2.295332908630371,,,,,,,,0.04933309555053711,0.012000083923339844,0.037333011627197266,0.04933309555053711,0.06771431650434222,False,False
2012-12-21,2.262666940689087,2.2780001163482666,2.2386670112609863,2.266666889190674,,,,,,,,0.03933310508728027,0.017332792282104492,0.056665897369384766,0.056665897369384766,0.06461903027125768,False,False
2012-12-24,2.242666959762573,2.289999961853028,2.2366669178009038,2.2853329181671143,,,,,,,,0.05333304405212402,0.02333307266235396,0.029999971389770064,0.05333304405212402,0.062476175171988384,False,False
2012-12-26,2.263999938964844,2.299999952316284,2.233333110809326,2.239332914352417,,,,,,,,0.06666684150695801,0.014667034149169922,0.051999807357788086,0.06666684150695801,0.06433337075369702,False,False
2012-12-27,2.233333110809326,2.260667085647583,2.200000047683716,2.246000051498413,,,,,,,,0.06066703796386719,0.021334171295166016,0.03933286666870117,0.06066703796386719,0.06247624329158241,False,False
2012-12-28,2.225332975387573,2.243333101272583,2.2013330459594727,2.2146670818328857,,,,,,,,0.04200005531311035,0.002666950225830078,0.04466700553894043,0.04466700553894043,0.0626191581998553,False,False
2012-12-31,2.200000047683716,2.26466703414917,2.200000047683716,2.257999897003174,2.2783666491508483,0.03642983037941201,2.351226309909672,2.2055069883920244,2.4240859706684965,2.1326473276332,45.28298152203448,0.0646669864654541,0.04999995231628418,0.014667034149169922,0.0646669864654541,0.0642382417406355,False,False
2013-01-02,2.3333330154418945,2.363332986831665,2.313999891281128,2.357332944869995,2.280833292007446,0.04003377976649011,2.360900851540426,2.200765732474466,2.4409684110734067,2.1206981729414855,53.91946901146193,0.04933309555053711,0.10533308982849121,0.0559999942779541,0.10533308982849121,0.06680960314614436,False,False
2013-01-03,2.3453330993652344,2.363332986831665,2.316667079925537,2.318000078201294,2.283733296394348,0.04054270650178772,2.3648187093979236,2.2026478833907723,2.445904122401499,2.121562470387197,54.67242510521455,0.04666590690612793,0.006000041961669922,0.04066586494445801,0.04666590690612793,0.06609523296356204,False,False
2013-01-04,2.319999933242798,2.319999933242798,2.2613329887390137,2.293333053588867,2.286033296585083,0.039664306721301536,2.365361910027686,2.2067046831424797,2.444690523470289,2.127376069699877,53.635422884672195,0.05866694450378418,0.0019998550415039062,0.05666708946228027,0.05866694450378418,0.05814286640712196,False,False
2013-01-07,2.319999933242798,2.319999933242798,2.259999990463257,2.2893331050872803,2.287499952316284,0.03919050734538806,2.36588096700706,2.209118937625508,2.4442619816978364,2.1307379229347316,52.35042212535992,0.059999942779541016,0.026666879653930664,0.03333306312561035,0.059999942779541016,0.05857142380305702,False,False
2013-01-08,2.299999952316284,2.299999952316284,2.2073330879211426,2.245332956314087,2.2858665943145753,0.040273063320409475,2.3664127209553945,2.205320467673756,2.446958847596213,2.1247743410329374,47.48712900050032,0.0926668643951416,0.010666847229003906,0.0820000171661377,0.0926668643951416,0.061619060380118267,False,False
2013-01-09,2.267333030700684,2.2793331146240234,2.2266669273376465,2.242666959762573,2.282766592502594,0.04112690632414782,2.3650204051508896,2.2005127798542987,2.4472742177991855,2.118258967206003,45.0478877917076,0.05266618728637695,0.03400015830993652,0.01866602897644043,0.05266618728637695,0.06152377809797015,False,False
2013-01-10,2.257999897003174,2.2660000324249268,2.225332975387573,2.23533296585083,2.2769332408905028,0.039009547224969285,2.354952335340441,2.1989141464405644,2.43297142979038,2.1208950519906256,40.045421830226324,0.04066705703735396,0.02333307266235396,0.017333984375,0.04066705703735396,0.06090470722743446,False,False
2013-01-11,2.2693328857421875,2.2693328857421875,2.140666961669922,2.194000005722046,2.2690998911857605,0.039153663307403413,2.3474072178005674,2.1907925645709536,2.4257145444153743,2.1124852379561467,37.48659840852888,0.12866592407226562,0.03399991989135742,0.0946660041809082,0.12866592407226562,0.06657133783612935,False,False
2013-01-14,2.20533299446106,2.225332975387573,2.190000057220459,2.2173330783843994,2.267933189868927,0.040374127580348626,2.3486814450296243,2.1871849347082297,2.4294297001903216,2.1064366795475324,47.83675800600677,0.035332918167113814,0.0313329696655269,0.003999948501586914,0.035332918167113814,0.06504755360739571,False,False
2013-01-15,2.2073330879211426,2.2833330631256104,2.20533299446106,2.259999990463257,2.2682331919670107,0.04028734540264184,2.3488078827722942,2.187658501161727,2.429382573577578,2.1070838103564435,50.52755591891495,0.07800006866455034,0.06599998474121094,0.0120000839233394,0.07800006866455034,0.06680948393685474,False,False
2013-01-16,2.256666898727417,2.282000064849853,2.248667001724243,2.273333072662353,2.267233192920685,0.0398776679094696,2.346988528739624,2.1874778571017455,2.426743864558563,2.1077225212828066,48.157241032679565,0.03333306312560991,0.022000074386596236,0.011332988739013672,0.03333306312560991,0.06442849976675845,False,False
2013-01-17,2.2773330211639404,2.3233330249786377,2.2613329887390137,2.2920000553131104,2.2665331959724426,0.03927974717921727,2.345092690330877,2.187973701614008,2.4236521846893115,2.1094142072555737,48.724179407490844,0.06200003623962402,0.049999952316284624,0.0120000839233394,0.06200003623962402,0.06452371392931251,False,False
2013-01-18,2.315999984741211,2.318666934967041,2.254667043685913,2.301332950592041,2.266233193874359,0.038973453668481095,2.3441801012113213,2.1882862865373967,2.4221270085482836,2.1103393792004344,49.46107148394436,0.06399989128112793,0.026666879653930664,0.037333011627197266,0.06399989128112793,0.06590463433946876,False,False
2013-01-22,2.303999900817871,2.369999885559082,2.2839999198913574,2.345999956130981,2.2687665462493896,0.04245570893545989,2.353677964120309,2.18385512837847,2.438589381991229,2.09894371050755,54.29869250875764,0.08599996566772461,0.06866693496704102,0.017333030700683594,0.08599996566772461,0.06742841856820236,False,False
2013-01-23,2.334666967391968,2.4159998893737797,2.330667018890381,2.400000095367432,2.2754332065582275,0.05159365825162397,2.378620523061475,2.1722458900549797,2.4818078395647234,2.0690585735517315,60.846005495537035,0.08533287048339888,0.06999993324279874,0.015332937240600142,0.08533287048339888,0.06599983147212433,False,True
2013-01-24,2.400000095367432,2.51466703414917,2.3893330097198486,2.4660000801086426,2.284466564655304,0.06694927525984927,2.4183651151750025,2.1505680141356054,2.552263665694701,2.016669463615907,63.645576914419486,0.1253340244293213,0.11466693878173784,0.010667085647583452,0.1253340244293213,0.071618982723781,False,True
