Date,Open,High,Low,Close,SMA,STD,Upper Band,Lower Band,Upper Band 2,Lower Band 2,RSI,H-L,H-PC,L-PC,TR,ATR,Buy Signal,Sell Signal
2012-12-03,28.0,28.8799991607666,26.979999542236328,27.040000915527344,,,,,,,,1.8999996185302734,,,1.8999996185302734,,False,False
2012-12-04,27.059999465942383,27.76000022888184,26.68000030517578,27.459999084472656,,,,,,,,1.0799999237060582,0.7199993133544957,0.3600006103515625,1.0799999237060582,,False,False
2012-12-05,27.75,27.899999618530277,27.26000022888184,27.709999084472656,,,,,,,,0.6399993896484375,0.44000053405762074,0.19999885559081676,0.6399993896484375,,False,False
2012-12-06,27.68000030517578,27.75,26.81999969482422,26.96999931335449,,,,,,,,0.9300003051757812,0.04000091552734375,0.8899993896484375,0.9300003051757812,,False,False
2012-12-07,27.06999969482422,27.780000686645508,26.84000015258789,27.489999771118164,,,,,,,,0.9400005340576172,0.8100013732910192,0.129999160766598,0.9400005340576172,,False,False
2012-12-10,27.170000076293945,28.170000076293945,27.100000381469727,27.84000015258789,,,,,,,,1.0699996948242188,0.6800003051757812,0.3899993896484375,1.0699996948242188,,False,False
2012-12-11,28.06999969482422,28.239999771118164,27.65999984741211,27.979999542236328,,,,,,,,0.5799999237060547,0.39999961853027344,0.18000030517578125,0.5799999237060547,,False,False
2012-12-12,28.0,28.13999938964844,27.3700008392334,27.57999992370605,,,,,,,,0.7699985504150426,0.15999984741211293,0.6099987030029297,0.7699985504150426,,False,False
2012-12-13,27.59000015258789,28.75,27.43000030517578,28.239999771118164,,,,,,,,1.3199996948242188,1.1700000762939489,0.14999961853026988,1.3199996948242188,,False,False
2012-12-14,28.18000030517578,28.32999992370605,26.76000022888184,26.809999465942383,,,,,,,,1.5699996948242116,0.09000015258788707,1.4799995422363246,1.5699996948242116,,False,False
2012-12-17,26.770000457763672,27.0,26.31999969482422,26.75,,,,,,,,0.6800003051757812,0.1900005340576172,0.48999977111816406,0.6800003051757812,,False,False
2012-12-18,26.959999084472656,27.90999984741211,26.899999618530277,27.709999084472656,,,,,,,,1.0100002288818324,1.1599998474121094,0.149999618530277,1.1599998474121094,,False,False
2012-12-19,27.82999992370605,28.21999931335449,26.950000762939453,27.40999984741211,,,,,,,,1.2699985504150355,0.5100002288818324,0.7599983215332031,1.2699985504150355,,False,False
2012-12-20,27.489999771118164,27.600000381469727,27.1299991607666,27.36000061035156,,,,,,,,0.470001220703125,0.1900005340576172,0.2800006866455078,0.470001220703125,1.027142660958426,False,False
2012-12-21,26.65999984741211,27.01000022888184,26.1200008392334,26.26000022888184,,,,,,,,0.889999389648441,0.35000038146971946,1.2399997711181605,1.2399997711181605,0.9799998147147038,False,False
2012-12-24,26.5,26.959999084472656,26.200000762939453,26.93000030517578,,,,,,,,0.7599983215332031,0.6999988555908168,0.059999465942386365,0.7599983215332031,0.9571425574166427,False,False
2012-12-26,27.030000686645508,27.18000030517578,26.3799991607666,26.51000022888184,,,,,,,,0.8000011444091797,0.25,0.5500011444091797,0.8000011444091797,0.9685712541852671,False,False
2012-12-27,26.549999237060547,26.799999237060547,25.520000457763672,26.049999237060547,,,,,,,,1.279998779296875,0.2899990081787074,0.9899997711181676,1.279998779296875,0.9935711451939166,False,False
2012-12-28,25.479999542236328,26.11000061035156,25.149999618530277,25.90999984741211,,,,,,,,0.960000991821282,0.06000137329101207,0.8999996185302699,0.960000991821282,0.9949997493198927,False,False
2012-12-31,26.200000762939453,26.989999771118164,26.11000061035156,26.6200008392334,27.1314998626709,0.6521402791062231,28.435780420883347,25.827219304458453,29.74006097909579,24.52293874624601,47.852759659368495,0.8799991607666051,1.0799999237060547,0.20000076293944957,1.0799999237060547,0.9957140513828809,False,False
2013-01-02,27.440000534057617,28.18000030517578,27.420000076293945,28.0,27.17949981689453,0.6797945683546408,28.539088953603812,25.81991068018525,29.898678090313094,24.460321543475967,54.301072695986974,0.7600002288818359,1.5599994659423828,0.7999992370605469,1.5599994659423828,1.0657140186854759,False,False
2013-01-03,27.8799991607666,28.46999931335449,27.59000015258789,27.770000457763672,27.19499988555908,0.6899846898876533,28.57496926533439,25.815030505783774,29.954938645109696,24.435061126008467,51.412950987213975,0.879999160766598,0.46999931335448863,0.4099998474121094,0.879999160766598,1.0735712051391584,False,False
2013-01-04,28.01000022888184,28.93000030517578,27.82999992370605,28.76000022888184,27.24749994277954,0.7668930946173436,28.781286132014227,25.713713753544855,30.315072321248916,24.179927564310166,54.483353533425294,1.1000003814697301,1.1599998474121094,0.05999946594237926,1.1599998474121094,1.062142644609722,False,False
2013-01-07,28.690000534057617,29.790000915527344,28.649999618530277,29.420000076293945,27.369999980926515,0.9037058323408975,29.17741164560831,25.56258831624472,30.984823310290103,23.755176651562927,60.53310980885837,1.1400012969970668,1.0300006866455043,0.1100006103515625,1.1400012969970668,1.0314284733363546,False,True
2013-01-08,29.51000022888184,29.600000381469727,28.86000061035156,29.059999465942383,27.448499965667725,0.9796737844370919,29.407847534541908,25.489152396793543,31.367195103416094,23.529804827919357,56.84394093237608,0.7399997711181676,0.18000030517578125,0.5599994659423864,0.7399997711181676,1.0357141494750963,False,False
2013-01-09,29.670000076293945,30.600000381469727,29.489999771118164,30.59000015258789,27.585999965667725,1.204663739551491,29.995327444770705,25.176672486564744,32.404654923873686,22.76734500746176,60.86956718406837,1.1100006103515625,1.5400009155273438,0.43000030517578125,1.5400009155273438,1.0628570829118988,False,True
2013-01-10,30.600000381469727,31.450000762939453,30.280000686645508,31.299999237060547,27.751999950408937,1.462883144689245,30.677766239787427,24.826233661030447,33.60353252916592,21.900467371651956,62.556733533532835,1.1700000762939453,0.8600006103515625,0.3099994659423828,1.1700000762939453,1.0557143347603923,False,True
2013-01-11,31.280000686645508,31.959999084472656,31.100000381469727,31.71999931335449,27.958999919891358,1.7094007874897044,31.377801494870766,24.54019834491195,34.79660306985018,21.12139676993254,65.63444130522598,0.8599987030029297,0.6599998474121094,0.1999988555908203,0.8599987030029297,1.083571297781807,False,True
2013-01-14,32.08000183105469,32.209999084472656,30.6200008392334,30.950000762939453,28.09449996948242,1.835596702797203,31.765693375076825,24.423306563888016,35.43688678067123,20.752113158293607,60.14981905900396,1.5899982452392578,0.4899997711181676,1.0999984741210902,1.5899982452392578,1.1085711887904568,False,False
2013-01-15,30.63999938964844,31.709999084472656,29.8799991607666,30.100000381469727,28.25900001525879,1.8616599116854573,31.982319838629703,24.535680191887874,35.70563966200062,20.81236036851696,62.88176108219138,1.8299999237060547,0.7599983215332031,1.0700016021728516,1.8299999237060547,1.1849998746599462,False,False
2013-01-16,30.209999084472656,30.350000381469727,29.530000686645508,29.850000381469727,28.414000034332275,1.8584582731780388,32.13091658068835,24.697083487976197,35.84783312704443,20.98016694162012,61.959880619964984,0.8199996948242188,0.25,0.5699996948242188,0.8199996948242188,1.1864283425467348,False,False
2013-01-17,30.07999992370605,30.420000076293945,30.030000686645508,30.13999938964844,28.535500049591064,1.8891892896818678,32.3138786289548,24.75712147022733,36.092257208318536,20.978742890863593,59.88608982263983,0.3899993896484375,0.5699996948242188,0.18000030517578125,0.5699996948242188,1.1357141222272593,False,False
2013-01-18,30.309999465942383,30.440000534057617,29.270000457763672,29.65999984741211,28.648000049591065,1.8856286312236847,32.41925731203843,24.876742787143694,36.1905145744858,21.105485524696327,59.02165384138871,1.1700000762939453,0.30000114440917613,0.8699989318847692,1.1700000762939453,1.1507140568324494,False,False
